16879052;4;256;36;
16879708;4;256;36;
16880357;4;256;36;
16881012;3;384;23;
16881668;3;384;27;
16882317;3;384;27;
16882973;3;384;27;
16883628;3;384;27;
16884277;3;384;27;
16884933;3;384;27;
16885581;3;384;27;
16886237;3;384;27;
16886893;3;384;27;
16887541;3;384;27;
16888197;3;384;27;
16888852;3;384;27;
16889503;3;384;27;
16890159;3;384;27;
16890814;3;384;27;
16891463;3;384;27;
16892118;3;384;27;
16892774;3;384;27;
16893422;3;384;27;
16894078;3;384;27;
16894734;3;384;27;
16895383;3;384;27;
16896039;3;384;27;
16896694;3;384;27;
16897343;3;384;27;
16897998;3;384;27;
16898654;3;384;27;
16899303;3;384;27;
16899958;3;384;27;
16900607;3;384;27;
16901263;3;384;27;
16901918;3;128;27;
16902567;3;128;27;
16903223;3;128;27;
16903878;3;128;27;
16904527;3;128;27;
16905183;3;128;27;
16905839;3;128;27;
16906487;3;128;27;
16907145;3;128;27;
16907800;3;128;27;
16908449;3;128;27;
16909105;3;128;27;
16909760;3;128;27;
16910426;-6;129;-90;
16911084;3;128;63;
16911742;3;128;27;
16912391;3;128;27;
16913046;3;128;27;
16913702;3;128;27;
16914350;3;128;27;
16915006;3;128;27;
16915662;3;128;27;
16916310;3;128;27;
16916966;3;128;27;
16917615;3;128;27;
16918271;2;192;14;
16918927;1;192;5;
16919575;1;192;9;
16920231;1;192;9;
16920886;1;192;9;
16921535;1;192;9;
16922191;1;192;9;
16922846;1;192;9;
16923495;1;192;9;
16924151;1;192;9;
16924806;1;192;9;
16925455;1;192;9;
16926111;1;192;9;
16926766;1;192;9;
16927415;1;192;9;
16928071;1;192;9;
16928727;1;192;9;
16929376;1;192;9;
16930031;1;192;9;
16930688;1;192;9;
16931336;1;192;9;
16931992;1;192;9;
16932648;1;192;9;
16933297;1;192;9;
16933952;1;192;9;
16934601;1;192;9;
16935256;1;192;9;
16935911;1;192;9;
16936560;1;192;9;
16937216;1;192;9;
16937872;1;192;9;
16938521;1;192;9;
16939177;1;192;9;
16939833;1;64;9;
16940481;1;64;9;
16941137;1;64;9;
16941792;1;64;9;
16942442;1;64;9;
16943097;1;64;9;
16943753;1;64;9;
16944402;1;64;9;
16945057;1;64;9;
16945713;1;64;9;
16946362;1;64;9;
16947017;1;64;9;
16947673;1;64;9;
16948322;1;64;9;
16948977;1;64;9;
16949633;1;64;9;
16950282;1;64;9;
16950937;1;64;9;
16951586;1;64;9;
16952242;1;64;9;
16952897;1;64;9;
16953546;1;64;9;
16954201;1;64;9;
16954857;1;64;9;
16955505;1;64;9;
16956161;1;64;9;
16956816;1;64;9;
16957465;1;64;9;
16958120;1;64;9;
16958776;1;64;9;
16959424;1;64;9;
16960080;1;64;9;
16960736;1;64;9;
16961385;0;96;-4;
16962040;0;96;0;
16962696;0;96;0;
16963345;0;96;0;
16964000;0;96;0;
16964656;0;96;0;
16965304;0;96;0;
16965960;0;96;0;
16966608;0;96;0;
16967264;0;96;0;
16967920;0;96;0;
16968568;0;96;0;
16969224;0;96;0;
16969879;0;96;0;
16970528;0;96;0;
16971184;0;96;0;
16971840;0;96;0;
16972488;0;96;0;
16973145;0;96;0;
16973800;0;96;0;
16974449;0;96;0;
16975104;0;96;0;
16975760;0;96;0;
16976409;0;96;0;
16977064;0;96;0;
16977720;0;96;0;
16978369;0;96;0;
16979024;0;96;0;
16979680;0;96;0;
16980329;0;96;0;
16980984;0;96;0;
16981640;0;96;0;
16982289;0;96;0;
16982944;0;96;0;
16983593;0;96;0;
16984249;0;96;0;
16984904;0;96;0;
16985553;0;96;0;
16986209;0;96;0;
16986864;0;96;0;
16987513;0;96;0;
16988169;0;96;0;
16988824;0;96;0;
16989472;0;96;0;
16990128;0;96;0;
16990784;0;96;0;
16991432;0;96;0;
16992087;0;96;0;
16992745;0;96;0;
16993393;0;96;0;
16994049;0;96;0;
16994705;0;96;0;
16995353;0;96;0;
16996008;0;96;0;
16996664;0;96;0;
16997313;0;96;0;
16997969;0;96;0;
16998617;0;96;0;
16999273;0;32;0;
16999928;0;96;0;
17000577;0;96;0;
17001233;0;96;0;
17001888;0;96;0;
17002536;0;96;0;
17003192;0;32;0;
17003848;0;96;0;
17004497;0;96;0;
17005153;0;32;0;
17005808;0;32;0;
17006457;0;32;0;
17007112;0;32;0;
17007768;0;32;0;
17008417;0;32;0;
17009072;0;96;0;
17009728;0;32;0;
17010377;0;32;0;
17011032;0;32;0;
17011688;0;32;0;
17012337;0;32;0;
17012992;0;32;0;
17013648;0;32;0;
17014296;0;32;0;
17014951;0;32;0;
17015600;0;32;0;
17016256;0;32;0;
17016911;0;32;0;
17017560;0;32;0;
17018216;0;32;0;
17018872;0;32;0;
17019522;0;32;0;
17020177;0;32;0;
17020832;0;32;0;
17021481;0;32;0;
17022136;0;32;0;
17022783;0;32;0;
17023431;0;32;0;
17024087;0;32;0;
