15823765;6;512;18;
15824414;6;512;18;
15825071;6;512;18;
15825727;6;512;18;
15826376;6;512;18;
15827032;6;512;18;
15827688;6;512;18;
15828338;6;512;18;
15828994;6;512;18;
15829650;6;512;18;
15830300;6;512;18;
15830956;6;512;18;
15831612;6;512;18;
15832261;6;512;18;
15832918;6;512;18;
15833574;6;512;18;
15834225;6;512;18;
15834881;6;512;18;
15835537;6;512;18;
15836187;6;512;18;
15836843;6;512;18;
15837500;6;512;18;
15838149;6;512;18;
15838806;6;512;18;
15839455;6;1536;18;
15840112;6;1536;18;
15840767;6;1536;18;
15841417;6;1536;18;
15842073;6;1536;18;
15842729;6;1536;18;
15843379;6;1536;18;
15844035;6;1536;18;
15844691;6;1536;18;
15845341;7;1536;22;
15845997;7;1536;21;
15846653;7;1536;21;
15847303;7;1536;21;
15847960;7;1536;21;
15848616;7;1536;21;
15849266;7;1536;21;
15849922;7;1536;21;
15850578;7;1536;21;
15973653;1;64;-3;
15974303;1;64;3;
15974959;1;64;3;
15975615;1;64;3;
15976264;1;64;3;
15976920;1;64;3;
15977577;0;96;-1;
15978227;0;96;0;
15978883;0;96;0;
15979540;0;96;0;
15980189;0;96;0;
15980845;0;96;0;
15981501;0;96;0;
15982150;0;96;0;
15982806;0;96;0;
15983456;0;96;0;
15984112;0;96;0;
15984768;0;96;0;
15985417;0;96;0;
15986074;0;96;0;
15986729;0;32;0;
15987379;0;32;0;
15988035;0;32;0;
15988691;0;32;0;
15989340;0;48;0;
15989997;0;48;0;
15990653;0;48;0;
15991303;0;48;0;
15991959;0;48;0;
15992616;0;48;0;
15993265;0;48;0;
15993921;0;48;0;
15994578;0;48;0;
15995227;0;48;0;
15995883;0;48;0;
15996540;0;48;0;
15997189;0;48;0;
15997845;0;48;0;
15998501;0;48;0;
15999167;-1;16;-4;
15999840;-1;16;-3;
16000519;-1;24;-3;
16001191;-1;24;-3;
16001864;-1;24;-3;
16002542;-1;24;-3;
16003214;-1;24;-3;
16003886;-1;24;-3;
16004566;-1;24;-3;
16005238;-1;24;-3;
16005910;-1;24;-3;
16006591;-1;24;-3;
16007265;-1;24;-3;
16007938;-1;24;-3;
16008617;-1;24;-3;
16009289;-1;24;-3;
16009962;-1;24;-3;
16010641;-1;24;-3;
16011296;-3;12;-11;
16011970;-3;12;-9;
16012649;-3;12;-9;
16013321;-3;12;-9;
16013993;-3;12;-9;
16014672;-3;12;-9;
16015343;-3;12;-9;
16016017;-3;12;-9;
16016696;-3;12;-9;
16017368;-3;12;-9;
16018042;-3;12;-9;
16018720;-3;12;-9;
16019392;-3;12;-9;
16020065;-3;12;-9;
16020743;-4;14;-13;
16021416;-4;14;-12;
16022090;-4;6;-12;
16022767;-4;6;-12;
16023439;-4;6;-12;
16024114;-4;6;-12;
16024791;-4;6;-12;
16025470;-4;6;-12;
16026143;-4;6;-12;
16026815;-4;6;-12;
16027494;-4;6;-12;
16028166;-4;6;-12;
16028839;-4;6;-12;
16029517;-4;6;-12;
16030189;-5;6;-16;
16030861;-5;6;-15;
16031541;-5;6;-15;
16032213;-6;2;-19;
16032885;-6;2;-18;
16033564;-6;2;-18;
16034236;-6;2;-18;
16034908;-6;2;-18;
16035588;-6;2;-18;
16036260;-6;2;-18;
16036932;-6;2;-18;
16037611;-6;2;-18;
16038283;-6;2;-18;
16038955;-6;2;-18;
16039634;-6;2;-18;
16040307;-6;2;-18;
16040980;-6;2;-18;
16041659;-6;2;-18;
16042331;-6;0;-18;
16043003;-6;0;-18;
16043682;-6;0;-18;
16044354;-6;0;-18;
16045027;-6;0;-18;
16045706;-6;0;-18;
16046377;-6;0;-18;
16047050;-6;0;-18;
16258528;-1;24;2;
16259183;0;32;1;
16259839;0;32;0;
16260496;0;32;0;
16261145;0;32;0;
16261801;0;32;0;
16262450;0;32;0;
16263107;0;32;0;
16263763;0;32;0;
16264412;0;32;0;
16265069;0;96;0;
16265725;0;96;0;
16266374;0;96;0;
16267030;0;96;0;
16267686;0;96;0;
16268336;0;96;0;
16268992;0;96;0;
16269648;0;96;0;
16270298;0;96;0;
16270954;0;96;0;
16271611;0;96;0;
16272260;0;96;0;
16272916;0;96;0;
16273572;0;96;0;
16274223;0;96;0;
16274879;0;96;0;
16275535;1;64;4;
16276184;1;64;3;
16276840;1;64;3;
16277497;1;64;3;
16278146;1;64;3;
16278803;1;64;3;
16279452;1;64;3;
16280108;1;64;3;
16280764;1;64;3;
16281413;1;64;3;
16282070;1;64;3;
16282725;1;64;3;
16283375;1;64;3;
16284031;1;192;3;
16284687;1;192;3;
16285336;1;192;3;
16285992;1;192;3;
16286649;1;192;3;
16287298;1;192;3;
16287954;1;192;3;
16288611;1;192;3;
16289260;1;192;3;
16289916;1;192;3;
16290573;1;192;3;
16291224;1;192;3;
16291880;1;192;3;
16292536;1;192;3;
16293186;1;192;3;
16293842;1;192;3;
16294498;1;192;3;
16295147;3;128;11;
16295804;3;128;9;
16296453;3;128;9;
16297110;3;128;9;
16297766;3;128;9;
16298415;3;128;9;
16299071;3;128;9;
16299727;3;128;9;
16300376;3;128;9;
16301033;3;128;9;
16301689;3;128;9;
16302338;3;128;9;
