
30999057;4;192;12;
30999672;3;128;8;
31000294;3;128;9;
31000916;3;128;9;
31001531;3;128;9;
31002153;3;128;9;
31002769;3;128;9;
31003391;3;128;9;
31004013;3;128;9;
31004628;3;128;9;
31005250;7;384;25;
31005874;7;384;21;
31006489;7;384;21;
31007111;7;384;21;
31007727;7;384;21;
31008349;7;384;21;
31008971;7;384;21;
31009586;7;384;21;
31010208;7;384;21;
31010831;7;384;21;
31011446;7;384;21;
31012068;7;384;21;
31012683;7;384;21;
31013306;7;384;21;
31013928;7;384;21;
31014543;7;384;21;
31015166;7;384;21;
31015781;7;384;21;
31016403;7;384;21;
31017025;4;256;9;
31017640;4;256;12;
31018262;4;256;12;
31018884;4;256;12;
31019499;4;256;12;
31020121;4;256;12;
31020736;10;768;36;
31021359;10;768;30;
31021980;10;768;30;
31022596;10;768;30;
31023218;10;768;30;
31023840;10;768;30;
31024456;10;768;30;
31025077;10;768;30;
31025693;2;769;-2;
31026316;10;768;38;
31026938;10;768;30;
31027553;10;768;30;
31028175;10;768;30;
31028798;10;768;30;
31029413;10;768;30;
31030035;10;768;30;
31030651;10;768;30;
31031273;10;768;30;
31031896;10;768;30;
31032512;10;768;30;
31033134;10;768;30;
31033749;6;512;14;
31034372;10;768;34;
31034993;6;512;14;
31035608;6;512;18;
31036230;6;512;18;
31036852;6;512;18;
31037468;6;512;18;
31038090;6;512;18;
31038705;6;512;18;
31039327;6;512;18;
31039950;-2;513;-14;
31040565;6;512;26;
31041186;6;512;18;
31041808;6;512;18;
31042424;6;512;18;
31043046;6;512;18;
31043661;6;512;18;
31044283;6;512;18;
31044906;6;512;18;
31045520;6;512;18;
31046142;6;512;18;
31046757;6;512;18;
31047380;6;512;18;
31048002;6;512;18;
31048617;6;512;18;
31049240;6;512;18;
31049862;6;512;18;
31050477;6;512;18;
31051099;6;512;18;
31051715;6;512;18;
31052337;6;512;18;
31052959;6;512;18;
31053575;6;512;18;
31054196;6;512;18;
31054819;6;512;18;
31055434;6;512;18;
31056056;6;512;18;
31056671;6;512;18;
31057293;6;512;18;
31057915;6;512;18;
31058530;6;512;18;
31059152;6;512;18;
31059767;6;512;18;
31060390;0;0;-6;
31061011;0;0;0;
31061627;0;0;0;
31062248;0;0;0;
31062871;0;0;0;
31063486;0;0;0;
31064107;0;0;0;
31064722;0;0;0;
31065344;0;0;0;
31065966;0;0;0;
31066581;0;0;0;
31067203;0;0;0;
31212705;1;64;4;
31213327;1;64;3;
31213949;1;64;3;
31214565;1;64;3;
31215186;1;64;3;
31215808;1;64;3;
31216424;1;64;3;
31217046;1;64;3;
31217661;1;64;3;
31218283;1;64;3;
31218906;1;96;3;
31219521;1;96;3;
31220142;1;96;3;
31220758;1;96;3;
31221380;1;96;3;
31222003;1;96;3;
31222618;1;96;3;
31223240;1;96;3;
31223863;1;96;3;
31224478;1;96;3;
31225100;0;32;-1;
31225715;0;32;0;
31226337;0;32;0;
31226959;0;32;0;
31227574;0;32;0;
31228196;0;32;0;
31228819;0;32;0;
31229434;0;32;0;
31230056;0;32;0;
31230670;0;32;0;
31231293;-1;48;-4;
31231915;-1;48;-3;
31232530;-1;48;-3;
31233152;-1;48;-3;
31233768;-1;48;-3;
31234390;-1;48;-3;
31235011;-1;48;-3;
31235627;-1;48;-3;
31236249;-1;48;-3;
31236871;-1;48;-3;
31237486;-1;48;-3;
31238108;-1;48;-3;
